frame,timestamp_ms,left_detected,right_detected,left_0_x,left_0_y,left_0_z,left_1_x,left_1_y,left_1_z,left_2_x,left_2_y,left_2_z,left_3_x,left_3_y,left_3_z,left_4_x,left_4_y,left_4_z,left_5_x,left_5_y,left_5_z,left_6_x,left_6_y,left_6_z,left_7_x,left_7_y,left_7_z,left_8_x,left_8_y,left_8_z,left_9_x,left_9_y,left_9_z,left_10_x,left_10_y,left_10_z,left_11_x,left_11_y,left_11_z,left_12_x,left_12_y,left_12_z,left_13_x,left_13_y,left_13_z,left_14_x,left_14_y,left_14_z,left_15_x,left_15_y,left_15_z,left_16_x,left_16_y,left_16_z,left_17_x,left_17_y,left_17_z,left_18_x,left_18_y,left_18_z,left_19_x,left_19_y,left_19_z,left_20_x,left_20_y,left_20_z,right_0_x,right_0_y,right_0_z,right_1_x,right_1_y,right_1_z,right_2_x,right_2_y,right_2_z,right_3_x,right_3_y,right_3_z,right_4_x,right_4_y,right_4_z,right_5_x,right_5_y,right_5_z,right_6_x,right_6_y,right_6_z,right_7_x,right_7_y,right_7_z,right_8_x,right_8_y,right_8_z,right_9_x,right_9_y,right_9_z,right_10_x,right_10_y,right_10_z,right_11_x,right_11_y,right_11_z,right_12_x,right_12_y,right_12_z,right_13_x,right_13_y,right_13_z,right_14_x,right_14_y,right_14_z,right_15_x,right_15_y,right_15_z,right_16_x,right_16_y,right_16_z,right_17_x,right_17_y,right_17_z,right_18_x,right_18_y,right_18_z,right_19_x,right_19_y,right_19_z,right_20_x,right_20_y,right_20_z
20,1000,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18442195653915405,0.6493502259254456,2.345960723459939e-07,0.23650865256786346,0.6671860814094543,-0.02990676462650299,0.2679175138473511,0.6793221235275269,-0.06094233691692352,0.2757643163204193,0.6923609972000122,-0.08953171223402023,0.2721264362335205,0.694069504737854,-0.11527280509471893,0.2960629463195801,0.586444616317749,-0.06386355310678482,0.3107999563217163,0.6703109741210938,-0.11728840321302414,0.3162288963794708,0.7362275719642639,-0.15481935441493988,0.31876909732818604,0.7927273511886597,-0.17512628436088562,0.2460322082042694,0.5694903135299683,-0.06874886155128479,0.2289467453956604,0.7328320145606995,-0.12420838326215744,0.22108013927936554,0.8161970376968384,-0.1358204483985901,0.21618123352527618,0.8742848634719849,-0.13444845378398895,0.19276195764541626,0.5803375244140625,-0.07716582715511322,0.184909850358963,0.7221673130989075,-0.11146393418312073,0.20009633898735046,0.7137269973754883,-0.09851997345685959,0.21203547716140747,0.6873824596405029,-0.08364639431238174,0.14541010558605194,0.6059423089027405,-0.09055435657501221,0.1461053043603897,0.7163463830947876,-0.1122051402926445,0.16391782462596893,0.7088768482208252,-0.10398905724287033,0.1783737689256668,0.6784864068031311,-0.09177911281585693
21,1050,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1804964393377304,0.6522722244262695,1.723449400969912e-07,0.2337433099746704,0.6664368510246277,-0.02700931392610073,0.2679671049118042,0.670644223690033,-0.05643597990274429,0.2771297097206116,0.6779383420944214,-0.08338188380002975,0.27036112546920776,0.6749195456504822,-0.10721886903047562,0.29827380180358887,0.5721683502197266,-0.059248749166727066,0.3143066167831421,0.6560314893722534,-0.10977701097726822,0.32056963443756104,0.7216483950614929,-0.14464405179023743,0.32362788915634155,0.7756088376045227,-0.1632133573293686,0.2482386976480484,0.5565662980079651,-0.06501264870166779,0.235711008310318,0.7146149277687073,-0.11817901581525803,0.2296929955482483,0.8003513813018799,-0.12807711958885193,0.22420711815357208,0.8600475192070007,-0.12497922033071518,0.19485622644424438,0.5692685842514038,-0.07415208220481873,0.1932317316532135,0.7113030552864075,-0.10661408305168152,0.2125646024942398,0.7091653347015381,-0.09375736117362976,0.22654876112937927,0.6858659982681274,-0.07860031723976135,0.14797726273536682,0.598090648651123,-0.08778984099626541,0.15426579117774963,0.7072537541389465,-0.10763721913099289,0.1731770932674408,0.7051770091056824,-0.09901407361030579,0.18792499601840973,0.6778656840324402,-0.08642976731061935
22,1100,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18478718400001526,0.6423059701919556,8.385963923274176e-08,0.23482811450958252,0.6616971492767334,-0.0271669402718544,0.2666133642196655,0.672504723072052,-0.057388465851545334,0.27662721276283264,0.6796353459358215,-0.08510200679302216,0.27448052167892456,0.6762359738349915,-0.10905121266841888,0.3016365170478821,0.5715328454971313,-0.06376432627439499,0.31859326362609863,0.6470337510108948,-0.11630154401063919,0.3215184509754181,0.7141113877296448,-0.15053972601890564,0.3205242156982422,0.772239089012146,-0.16722147166728973,0.25200262665748596,0.5543573498725891,-0.06893640011548996,0.2379905879497528,0.7141923904418945,-0.12332870066165924,0.22868432104587555,0.7981297969818115,-0.13069452345371246,0.21932750940322876,0.8598220348358154,-0.12416311353445053,0.19787731766700745,0.5684903264045715,-0.07758999615907669,0.1976379156112671,0.7089747786521912,-0.11096005886793137,0.21991278231143951,0.7002802491188049,-0.09603556990623474,0.23577015101909637,0.6750038266181946,-0.07829318940639496,0.1491382122039795,0.5998207330703735,-0.09038857370615005,0.1567298173904419,0.7059502601623535,-0.11018649488687515,0.1783444881439209,0.7000212073326111,-0.09949758648872375,0.1962185800075531,0.6707257628440857,-0.0845172256231308
23,1150,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18830746412277222,0.6369439959526062,1.432212002328015e-07,0.2397535741329193,0.6484007239341736,-0.02490152418613434,0.2716732323169708,0.6575971245765686,-0.05416303873062134,0.2827296853065491,0.6719286441802979,-0.08175957947969437,0.28357160091400146,0.6786711812019348,-0.10658194869756699,0.30365198850631714,0.5650588870048523,-0.05988001450896263,0.3222408890724182,0.6514826416969299,-0.11043107509613037,0.32713574171066284,0.7185134887695312,-0.14455707371234894,0.32939988374710083,0.7736139893531799,-0.16216284036636353,0.2537488043308258,0.5515905618667603,-0.06679827719926834,0.24486695230007172,0.7128188014030457,-0.12023323029279709,0.235081285238266,0.797200083732605,-0.12896327674388885,0.2273465394973755,0.8570839166641235,-0.12451574206352234,0.20075741410255432,0.56514573097229,-0.07685833424329758,0.2026781439781189,0.7051162123680115,-0.10985180735588074,0.22315242886543274,0.7038630247116089,-0.09702448546886444,0.23836176097393036,0.6837688684463501,-0.08148634433746338,0.153957337141037,0.594514012336731,-0.09101908653974533,0.16057628393173218,0.7006860375404358,-0.10988659411668777,0.17987869679927826,0.6965586543083191,-0.10033608227968216,0.1953212320804596,0.6690387725830078,-0.08709711581468582
24,1200,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19116513431072235,0.6395743489265442,1.140445178293703e-07,0.24109825491905212,0.6512966752052307,-0.024680765345692635,0.27487897872924805,0.6600261330604553,-0.05321650579571724,0.28645390272140503,0.6745449304580688,-0.08001039177179337,0.2833704650402069,0.680773913860321,-0.1041707918047905,0.30523329973220825,0.5670238733291626,-0.05804135277867317,0.32397350668907166,0.6576415300369263,-0.10845831036567688,0.32962581515312195,0.7248513698577881,-0.14298535883426666,0.3321828544139862,0.7815166711807251,-0.1608852595090866,0.2553541660308838,0.5522060990333557,-0.06466768682003021,0.24589449167251587,0.712661862373352,-0.11597618460655212,0.2371828854084015,0.7940744161605835,-0.1243092343211174,0.2307325005531311,0.8521438837051392,-0.12042128294706345,0.20254945755004883,0.5651883482933044,-0.07463356852531433,0.20500370860099792,0.7084873914718628,-0.10560305416584015,0.22538360953330994,0.7080050110816956,-0.09281386435031891,0.2415541410446167,0.6875895857810974,-0.077934131026268,0.15569067001342773,0.5942687392234802,-0.08883555978536606,0.16162371635437012,0.7028527855873108,-0.10656855255365372,0.1800006926059723,0.6991920471191406,-0.0974028930068016,0.19571389257907867,0.671049177646637,-0.08495836704969406
25,1250,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19455403089523315,0.6384484171867371,8.072125723401768e-08,0.24457773566246033,0.6519089937210083,-0.02206353470683098,0.27687516808509827,0.6606276035308838,-0.049631740897893906,0.28655898571014404,0.675343930721283,-0.0759320855140686,0.2840183973312378,0.6831515431404114,-0.09925691783428192,0.3076168894767761,0.5700042843818665,-0.056705817580223083,0.3259451389312744,0.6554511785507202,-0.1058560237288475,0.3314882218837738,0.7224514484405518,-0.1384529173374176,0.33374735713005066,0.7799068689346313,-0.15492384135723114,0.25868067145347595,0.5539061427116394,-0.06401487439870834,0.24506838619709015,0.718535840511322,-0.11422652006149292,0.23587270081043243,0.7990163564682007,-0.12065581232309341,0.22879253327846527,0.8564136028289795,-0.11502298712730408,0.20580604672431946,0.5663974285125732,-0.07442322373390198,0.20548227429389954,0.7117751240730286,-0.1043916642665863,0.22842054069042206,0.706770658493042,-0.08976168185472488,0.24693475663661957,0.6826993823051453,-0.07347393780946732,0.15852952003479004,0.5953658819198608,-0.08883121609687805,0.1631418615579605,0.7063061594963074,-0.10629981011152267,0.18283359706401825,0.701369047164917,-0.09585972875356674,0.19995702803134918,0.6714863181114197,-0.08203684538602829
26,1300,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1903318464756012,0.6598411202430725,1.081149676451787e-07,0.24099601805210114,0.6672238111495972,-0.02048684097826481,0.27492040395736694,0.6693598031997681,-0.04538553208112717,0.28944382071495056,0.6741266250610352,-0.06937677413225174,0.2960570454597473,0.6677942276000977,-0.09055501967668533,0.3083254396915436,0.5680299997329712,-0.04793582484126091,0.3331541419029236,0.6480472087860107,-0.09304998070001602,0.33972203731536865,0.7061294913291931,-0.12371859699487686,0.3400820195674896,0.755867063999176,-0.13957929611206055,0.2593708634376526,0.5548378229141235,-0.055680908262729645,0.25529444217681885,0.7067273259162903,-0.10372082144021988,0.24975261092185974,0.7912108898162842,-0.11273252218961716,0.2453737109899521,0.8506909012794495,-0.10980303585529327,0.2073734551668167,0.5682235360145569,-0.06642463803291321,0.21158555150032043,0.7059953212738037,-0.09513265639543533,0.22621379792690277,0.7092491388320923,-0.0821082592010498,0.23641230165958405,0.6908285021781921,-0.06770585477352142,0.16080248355865479,0.5967139601707458,-0.08108703047037125,0.1682986617088318,0.7003763318061829,-0.09846799075603485,0.1830296814441681,0.6995831727981567,-0.08970195800065994,0.19406379759311676,0.6744492053985596,-0.07743310183286667
27,1350,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19550086557865143,0.6781178712844849,-8.989421429461686e-10,0.2442764937877655,0.6897560954093933,-0.024798491969704628,0.27717387676239014,0.6878468990325928,-0.05046243220567703,0.2920279800891876,0.6785388588905334,-0.07430773973464966,0.2961914837360382,0.6538507342338562,-0.09490691125392914,0.3090273439884186,0.5678337812423706,-0.048755280673503876,0.33331313729286194,0.6363698840141296,-0.096501424908638,0.3409312069416046,0.6962162852287292,-0.12781772017478943,0.3418160378932953,0.7467973232269287,-0.14275506138801575,0.26054486632347107,0.5522973537445068,-0.05423186346888542,0.25314053893089294,0.697160005569458,-0.10651403665542603,0.2462674230337143,0.7882718443870544,-0.11674690991640091,0.2393127977848053,0.8511504530906677,-0.1122443899512291,0.20887474715709686,0.56673663854599,-0.06346256285905838,0.20990808308124542,0.7028344869613647,-0.09871309250593185,0.22494708001613617,0.7220391631126404,-0.08806878328323364,0.2347841113805771,0.7142896056175232,-0.07250063866376877,0.16335012018680573,0.5987569689750671,-0.07628221809864044,0.16899374127388,0.6989153623580933,-0.09811978787183762,0.18380507826805115,0.7100635170936584,-0.09115490317344666,0.1957341432571411,0.6927738785743713,-0.07838684320449829
28,1400,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20920468866825104,0.6971851587295532,-1.0908016179200786e-07,0.2561556100845337,0.7078183889389038,-0.027711031958460808,0.29172104597091675,0.7007256746292114,-0.05162447318434715,0.307468056678772,0.6834917068481445,-0.07410579919815063,0.29995104670524597,0.6523147821426392,-0.09443625062704086,0.31283947825431824,0.5717125535011292,-0.046147771179676056,0.33042284846305847,0.6311359405517578,-0.09310665726661682,0.33659452199935913,0.6908392310142517,-0.12237738072872162,0.3380124568939209,0.7425410747528076,-0.1347792148590088,0.26236462593078613,0.5566803812980652,-0.050269000232219696,0.2541610896587372,0.6789258718490601,-0.10180769860744476,0.24919529259204865,0.7718387842178345,-0.11314324289560318,0.2448912411928177,0.8362637758255005,-0.10935045778751373,0.21029528975486755,0.5711151957511902,-0.058420490473508835,0.21225431561470032,0.6887868642807007,-0.1004401296377182,0.22423633933067322,0.7429362535476685,-0.09451115876436234,0.23330450057983398,0.7710894346237183,-0.07929399609565735,0.16628581285476685,0.6031094193458557,-0.06944935768842697,0.17374764382839203,0.6863928437232971,-0.0952208936214447,0.19148480892181396,0.7234172224998474,-0.09025518596172333,0.20844566822052002,0.7375476360321045,-0.07792381942272186
29,1450,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22498679161071777,0.6996536254882812,-1.1657587606350717e-07,0.26567286252975464,0.7105305790901184,-0.025096183642745018,0.2980812191963196,0.7058139443397522,-0.04547867178916931,0.31171977519989014,0.6868078708648682,-0.06543492525815964,0.30406898260116577,0.6562602519989014,-0.08416347950696945,0.3079375624656677,0.5783607959747314,-0.03635651618242264,0.33161354064941406,0.6163202524185181,-0.0783219262957573,0.34133657813072205,0.6670547127723694,-0.10604961961507797,0.3443240523338318,0.7150201201438904,-0.11801201850175858,0.2624915838241577,0.5621154308319092,-0.03917344659566879,0.26154306530952454,0.6561291813850403,-0.08099071681499481,0.2630687952041626,0.7361712455749512,-0.09330053627490997,0.2650773525238037,0.791378915309906,-0.09367573261260986,0.2150769829750061,0.5731971263885498,-0.045901864767074585,0.21797819435596466,0.6761664748191833,-0.08288787305355072,0.22777600586414337,0.7393196821212769,-0.08196897804737091,0.2364068180322647,0.7812005281448364,-0.07211935520172119,0.1751583218574524,0.6009319424629211,-0.055126577615737915,0.18006640672683716,0.6783173680305481,-0.07825421541929245,0.19483515620231628,0.7256554365158081,-0.07611151039600372,0.2080013006925583,0.7531667947769165,-0.06722214818000793
30,1500,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23437806963920593,0.7211690545082092,-1.2374674440707167e-07,0.2748037874698639,0.7212170958518982,-0.024782054126262665,0.3102794289588928,0.7053169012069702,-0.04415076598525047,0.32146701216697693,0.6785292029380798,-0.06332665681838989,0.30715635418891907,0.6503289341926575,-0.08183149993419647,0.3073578476905823,0.5785503387451172,-0.030797291547060013,0.3308972120285034,0.6053547859191895,-0.06995522230863571,0.34200507402420044,0.6471072435379028,-0.09620104730129242,0.347476601600647,0.688514232635498,-0.1074504628777504,0.26292216777801514,0.5663667917251587,-0.03220176324248314,0.26757124066352844,0.6423496007919312,-0.07010410726070404,0.2731226086616516,0.7171117067337036,-0.08103861659765244,0.27657681703567505,0.7691284418106079,-0.08050165325403214,0.21805255115032196,0.5801092982292175,-0.03759773448109627,0.2247118353843689,0.6646514534950256,-0.0715622752904892,0.23634274303913116,0.7271406650543213,-0.06904501467943192,0.2443697303533554,0.7695157527923584,-0.058188244700431824,0.18042859435081482,0.6095766425132751,-0.045551907271146774,0.1873321831226349,0.676027238368988,-0.0674181655049324,0.20143622159957886,0.7229717373847961,-0.06431601196527481,0.2120772898197174,0.7514561414718628,-0.05443985387682915
31,1550,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24803617596626282,0.7641032934188843,-9.178556581446173e-08,0.28715813159942627,0.7560933232307434,-0.024579428136348724,0.32602769136428833,0.7140118479728699,-0.03786076605319977,0.3313218355178833,0.6647383570671082,-0.05018298327922821,0.32640498876571655,0.6267068386077881,-0.06200352683663368,0.31522661447525024,0.6089118719100952,-0.02071310393512249,0.3340683877468109,0.5963320732116699,-0.05096457153558731,0.34824109077453613,0.608125627040863,-0.07144559174776077,0.3595857620239258,0.6342524886131287,-0.08103568106889725,0.2712177038192749,0.5921819806098938,-0.019261367619037628,0.27916499972343445,0.6250913739204407,-0.0522729828953743,0.2798803746700287,0.69098299741745,-0.06150036305189133,0.28020647168159485,0.7401313185691833,-0.059972673654556274,0.22908376157283783,0.6000536680221558,-0.021870670840144157,0.23762694001197815,0.6466348171234131,-0.05496668070554733,0.24235723912715912,0.7073211669921875,-0.05109812319278717,0.24627825617790222,0.7484440207481384,-0.039634887129068375,0.19100764393806458,0.6236254572868347,-0.02667822502553463,0.1984556019306183,0.6647669672966003,-0.05119665339589119,0.209223672747612,0.7133312821388245,-0.048537928611040115,0.21700537204742432,0.7410034537315369,-0.0390176884829998
32,1600,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25234749913215637,0.7953759431838989,-9.051498750523024e-08,0.2912527620792389,0.7947487831115723,-0.022885991260409355,0.3351893424987793,0.7248818278312683,-0.03108949027955532,0.3356059491634369,0.6533135771751404,-0.03749362379312515,0.3285010755062103,0.5984394550323486,-0.04279852285981178,0.3252004384994507,0.6506822109222412,-0.007354523055255413,0.3464937210083008,0.6120637655258179,-0.032154373824596405,0.3531861901283264,0.6025227904319763,-0.04422440379858017,0.3525569438934326,0.6192411780357361,-0.04741770774126053,0.2853843867778778,0.642132043838501,-0.005796469748020172,0.29651033878326416,0.598243772983551,-0.033259067684412,0.29447710514068604,0.6632823348045349,-0.036075375974178314,0.2914896607398987,0.7010245323181152,-0.028915196657180786,0.24710683524608612,0.6480039954185486,-0.009061653167009354,0.2559921145439148,0.6107919812202454,-0.043550148606300354,0.2604535222053528,0.6770181655883789,-0.03507016971707344,0.2582648992538452,0.7093324065208435,-0.019434915855526924,0.20569521188735962,0.6647818088531494,-0.013307115063071251,0.21650247275829315,0.6405211091041565,-0.03881649672985077,0.2261480689048767,0.6931182146072388,-0.03095640055835247,0.22740277647972107,0.7190424203872681,-0.018388573080301285
33,1650,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26214489340782166,0.8170044422149658,-1.260033712924269e-07,0.29993122816085815,0.8111984133720398,-0.0163487046957016,0.3385440707206726,0.7396926283836365,-0.021097086369991302,0.3370017409324646,0.6680142879486084,-0.025766773149371147,0.3287007212638855,0.6143412590026855,-0.02852269634604454,0.33484411239624023,0.6590736508369446,0.0004889941192232072,0.35583385825157166,0.6122389435768127,-0.021225987002253532,0.3571179509162903,0.6136982440948486,-0.03023209422826767,0.3451468348503113,0.6395180225372314,-0.030937528237700462,0.29540589451789856,0.6504721641540527,-0.000811636564321816,0.30555737018585205,0.5959742069244385,-0.02120017446577549,0.3041505515575409,0.6575990319252014,-0.02152254246175289,0.3001958131790161,0.6874369382858276,-0.014052812941372395,0.25748729705810547,0.6581597924232483,-0.00653891172260046,0.2667226791381836,0.6127510070800781,-0.03408243507146835,0.2699541449546814,0.6762051582336426,-0.0233136098831892,0.263447105884552,0.7012366652488708,-0.008057025261223316,0.21488860249519348,0.6771789193153381,-0.013060986995697021,0.22811143100261688,0.6445854902267456,-0.033149320632219315,0.23626568913459778,0.6935406923294067,-0.02213660441339016,0.23430904746055603,0.7146364450454712,-0.008440625853836536
34,1700,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26930010318756104,0.8591386079788208,-3.036245459497877e-07,0.315764456987381,0.8401800990104675,-0.012858499772846699,0.35389599204063416,0.7716278433799744,-0.015220701694488525,0.3572334945201874,0.7085313200950623,-0.017956815659999847,0.3518039286136627,0.6598158478736877,-0.018061945214867592,0.3398260474205017,0.6953736543655396,-0.002498964313417673,0.3533078730106354,0.6385279893875122,-0.026125524193048477,0.3568032383918762,0.6746785044670105,-0.03885194659233093,0.3517674505710602,0.7087737917900085,-0.04275580495595932,0.30526140332221985,0.6894948482513428,-0.005187235772609711,0.31737178564071655,0.6329019069671631,-0.026263544335961342,0.32119283080101013,0.6922950148582458,-0.030859792605042458,0.31453993916511536,0.7245033979415894,-0.028402209281921387,0.26945292949676514,0.6961137056350708,-0.011655629612505436,0.28203460574150085,0.6502706408500671,-0.03673712536692619,0.2882886826992035,0.7131393551826477,-0.02865098975598812,0.2814193367958069,0.7413373589515686,-0.016635287553071976,0.2300683856010437,0.7128382325172424,-0.018831048160791397,0.24769598245620728,0.678334653377533,-0.03595533221960068,0.25579050183296204,0.7251870036125183,-0.026069967076182365,0.2497832179069519,0.7479724287986755,-0.01428308431059122
